year,fips,month,temp
1914,06007,Sep,0.01
1915,06007,Sep,0.02
1916,06007,Sep,0.67
1917,06007,Sep,0.6
1918,06007,Sep,3.19
1919,06007,Sep,1.11
1920,06007,Sep,0.2
1921,06007,Sep,0.04
1922,06007,Sep,0.01
1923,06007,Sep,2.29
1924,06007,Sep,0.04
1925,06007,Sep,1.09
1926,06007,Sep,0.03
1927,06007,Sep,0.04
1928,06007,Sep,0.04
1929,06007,Sep,0
1930,06007,Sep,1
1931,06007,Sep,0.44
1932,06007,Sep,0
1933,06007,Sep,0.25
1934,06007,Sep,0.28
1935,06007,Sep,0.3
1936,06007,Sep,0.42
1937,06007,Sep,0
1938,06007,Sep,1.15
1939,06007,Sep,0.83
1940,06007,Sep,0.3
1941,06007,Sep,0.36
1942,06007,Sep,0.05
1943,06007,Sep,0
1944,06007,Sep,0.02
1945,06007,Sep,0.05
1946,06007,Sep,0.32
1947,06007,Sep,0.06
1948,06007,Sep,0.29
1949,06007,Sep,0.06
1950,06007,Sep,0.5
1951,06007,Sep,0.03
1952,06007,Sep,0.1
1953,06007,Sep,0.01
1954,06007,Sep,0.09
1955,06007,Sep,0.6
1956,06007,Sep,0.98
1957,06007,Sep,2.92
1958,06007,Sep,0.45
1959,06007,Sep,2.86
1960,06007,Sep,0.29
1961,06007,Sep,0.35
1962,06007,Sep,0.23
1963,06007,Sep,0.48
1964,06007,Sep,0.76
1965,06007,Sep,0.15
1966,06007,Sep,0.06
1967,06007,Sep,0.13
1968,06007,Sep,0.06
1969,06007,Sep,0
1970,06007,Sep,0.01
1971,06007,Sep,0.87
1972,06007,Sep,1.13
1973,06007,Sep,1.01
1974,06007,Sep,0
1975,06007,Sep,0.11
1976,06007,Sep,0.97
1977,06007,Sep,2.32
1978,06007,Sep,2.01
1979,06007,Sep,0.24
1980,06007,Sep,0.25
1981,06007,Sep,1.34
1982,06007,Sep,1.73
1983,06007,Sep,1.47
1984,06007,Sep,0.31
1985,06007,Sep,2.77
1986,06007,Sep,3.13
1987,06007,Sep,0.01
1988,06007,Sep,0.01
1989,06007,Sep,2.93
1990,06007,Sep,0.3
1991,06007,Sep,0.01
1992,06007,Sep,0
1993,06007,Sep,0
1994,06007,Sep,0.1
1995,06007,Sep,0
1996,06007,Sep,0.63
1997,06007,Sep,0.56
1998,06007,Sep,0.55
1999,06007,Sep,0.01
2000,06007,Sep,0.59
2001,06007,Sep,0.53
2002,06007,Sep,0
2003,06007,Sep,0.01
2004,06007,Sep,0.18
2005,06007,Sep,0.16
2006,06007,Sep,0
2007,06007,Sep,0.89
2008,06007,Sep,0
2009,06007,Sep,0.59
2010,06007,Sep,0.13
2011,06007,Sep,0.14
2012,06007,Sep,0
2013,06007,Sep,1.26
2014,06007,Sep,0.72
2015,06007,Sep,0.27
2016,06007,Sep,0.01
2017,06007,Sep,0.41
2018,06007,Sep,0
2019,06007,Sep,1.54
2020,06007,Sep,0
2021,06007,Sep,0.38
2022,06007,Sep,1.72
2023,06007,Sep,-9.99
1895,06009,Sep,1.59
1896,06009,Sep,0.38
1897,06009,Sep,0.17
1898,06009,Sep,0.77
1899,06009,Sep,0
1900,06009,Sep,0.27
1901,06009,Sep,1.4
1902,06009,Sep,0
1903,06009,Sep,0.02
1904,06009,Sep,2.6
1905,06009,Sep,0.08
1906,06009,Sep,0.24
1907,06009,Sep,0
1908,06009,Sep,0.5
1909,06009,Sep,0.04
1910,06009,Sep,1.01
1911,06009,Sep,0.11
1912,06009,Sep,2.17
1913,06009,Sep,0
1914,06009,Sep,0.13
1915,06009,Sep,0.23
1916,06009,Sep,0.41
1917,06009,Sep,0.19
1918,06009,Sep,2.46
1919,06009,Sep,1.16
1920,06009,Sep,0.13
1921,06009,Sep,0.23
1922,06009,Sep,0
1923,06009,Sep,2.04
1924,06009,Sep,0.08
1925,06009,Sep,0.41
1926,06009,Sep,0
1927,06009,Sep,0.08
1928,06009,Sep,0
1929,06009,Sep,0.04
1930,06009,Sep,0.45
1931,06009,Sep,0.01
1932,06009,Sep,0.02
1933,06009,Sep,0.23
1934,06009,Sep,0.79
1935,06009,Sep,0
1936,06009,Sep,0.23
1937,06009,Sep,0.01
1938,06009,Sep,0.31
1939,06009,Sep,1.4
1940,06009,Sep,0.1
1941,06009,Sep,0.27
1942,06009,Sep,0.01
1943,06009,Sep,0
1944,06009,Sep,0.23
1945,06009,Sep,0.09
1946,06009,Sep,0.22
1947,06009,Sep,0.01
1948,06009,Sep,0.04
1949,06009,Sep,0.11
1950,06009,Sep,0.45
1951,06009,Sep,0
1952,06009,Sep,0.49
1953,06009,Sep,0.01
1954,06009,Sep,0
1955,06009,Sep,0.12
1956,06009,Sep,0.6
1957,06009,Sep,0.43
1958,06009,Sep,0.27
1959,06009,Sep,2.48
1960,06009,Sep,0.14
1961,06009,Sep,0.62
1962,06009,Sep,0.12
1963,06009,Sep,0.49
1964,06009,Sep,0.12
1965,06009,Sep,0.24
1966,06009,Sep,0.11
1967,06009,Sep,0.41
1968,06009,Sep,0.02
1969,06009,Sep,0.34
1970,06009,Sep,0.07
1971,06009,Sep,0.63
1972,06009,Sep,1.1
1973,06009,Sep,0.15
1974,06009,Sep,0
1975,06009,Sep,0.08
1976,06009,Sep,1.06
1977,06009,Sep,0.42
1978,06009,Sep,2.32
1979,06009,Sep,0.02
1980,06009,Sep,0.09
1981,06009,Sep,0.29
1982,06009,Sep,2.63
1983,06009,Sep,1.48
1984,06009,Sep,0.11
1985,06009,Sep,1.34
1986,06009,Sep,1.99
1987,06009,Sep,0.01
1988,06009,Sep,0.05
1989,06009,Sep,2.51
1990,06009,Sep,0.15
1991,06009,Sep,0.13
1992,06009,Sep,0.06
1993,06009,Sep,0
1994,06009,Sep,0.43
1995,06009,Sep,0
1996,06009,Sep,0.11
1997,06009,Sep,0.12
1998,06009,Sep,0.97
1999,06009,Sep,0.05
2000,06009,Sep,0.91
2001,06009,Sep,0.35
2002,06009,Sep,0.03
2003,06009,Sep,0.04
2004,06009,Sep,0.27
2005,06009,Sep,0.78
2006,06009,Sep,0.04
2007,06009,Sep,0.31
2008,06009,Sep,0
2009,06009,Sep,0.21
2010,06009,Sep,0
2011,06009,Sep,0.2
2012,06009,Sep,0.19
2013,06009,Sep,0.76
2014,06009,Sep,0.87
2015,06009,Sep,0.04
2016,06009,Sep,0.03
2017,06009,Sep,0.18
2018,06009,Sep,0.01
2019,06009,Sep,0.77
2020,06009,Sep,0.08
2021,06009,Sep,0.23
2022,06009,Sep,1.36
2023,06009,Sep,-9.99
1895,06011,Sep,1.23
1896,06011,Sep,0.44
1897,06011,Sep,0.2
1898,06011,Sep,0.46
1899,06011,Sep,0.29
1900,06011,Sep,0.12
1901,06011,Sep,0.87
1902,06011,Sep,0
1903,06011,Sep,0
1904,06011,Sep,1.49
1905,06011,Sep,0.04
1906,06011,Sep,0.42
1907,06011,Sep,0.01
1908,06011,Sep,0.06
1909,06011,Sep,0.56
1910,06011,Sep,0.48
1911,06011,Sep,0.15
1912,06011,Sep,1.42
1913,06011,Sep,0
1914,06011,Sep,0.01
1915,06011,Sep,0
1916,06011,Sep,0.24
1917,06011,Sep,0.32
1918,06011,Sep,1.47
1919,06011,Sep,0.79
1920,06011,Sep,0.05
1921,06011,Sep,0.03
1922,06011,Sep,0
1923,06011,Sep,1.35
1924,06011,Sep,0
1925,06011,Sep,0.87
1926,06011,Sep,0
1927,06011,Sep,0
1928,06011,Sep,0
1929,06011,Sep,0
1930,06011,Sep,0.39
1931,06011,Sep,0.07
1932,06011,Sep,0
1933,06011,Sep,0.03
1934,06011,Sep,0.03
1935,06011,Sep,0.13
1936,06011,Sep,0.23
1937,06011,Sep,0
1938,06011,Sep,0.41
1939,06011,Sep,0.52
1940,06011,Sep,0.2
1941,06011,Sep,0.03
1942,06011,Sep,0.18
1943,06011,Sep,0
1944,06011,Sep,0
1945,06011,Sep,0
1946,06011,Sep,0.07
1947,06011,Sep,0
1948,06011,Sep,0.41
1949,06011,Sep,0.01
1950,06011,Sep,0.26
1951,06011,Sep,0.02
1952,06011,Sep,0.02
1953,06011,Sep,0
1954,06011,Sep,0.01
1955,06011,Sep,0.28
1956,06011,Sep,0.3
1957,06011,Sep,1.32
1958,06011,Sep,0.07
1959,06011,Sep,1.39
1960,06011,Sep,0.01
1961,06011,Sep,0.39
1962,06011,Sep,0.18
1963,06011,Sep,0.07
1964,06011,Sep,0.16
1965,06011,Sep,0.01
1966,06011,Sep,0.16
1967,06011,Sep,0.11
1968,06011,Sep,0.01
1969,06011,Sep,0
1970,06011,Sep,0
1971,06011,Sep,0.13
1972,06011,Sep,0.49
1973,06011,Sep,0.25
1974,06011,Sep,0
1975,06011,Sep,0.01
1976,06011,Sep,0.36
1977,06011,Sep,0.64
1978,06011,Sep,0.6
1979,06011,Sep,0.17
1980,06011,Sep,0.08
1981,06011,Sep,0.55
1982,06011,Sep,0.9
1983,06011,Sep,0.62
1984,06011,Sep,0.1
1985,06011,Sep,1.05
1986,06011,Sep,0.66
1987,06011,Sep,0.02
1988,06011,Sep,0
1989,06011,Sep,1.53
1990,06011,Sep,0.31
1991,06011,Sep,0
1992,06011,Sep,0
1993,06011,Sep,0
1994,06011,Sep,0.02
1995,06011,Sep,0
1996,06011,Sep,0.04
1997,06011,Sep,0.17
1998,06011,Sep,0.26
1999,06011,Sep,0.01
2000,06011,Sep,0.29
2001,06011,Sep,0.42
2002,06011,Sep,0
2003,06011,Sep,0.02
2004,06011,Sep,0.07
2005,06011,Sep,0.01
2006,06011,Sep,0
2007,06011,Sep,0.22
2008,06011,Sep,0.01
2009,06011,Sep,0.11
2010,06011,Sep,0.25
2011,06011,Sep,0.04
2012,06011,Sep,0
2013,06011,Sep,1.04
2014,06011,Sep,0.82
2015,06011,Sep,0.1
2016,06011,Sep,0
2017,06011,Sep,0.03
2018,06011,Sep,0.02
2019,06011,Sep,0.18
2020,06011,Sep,0
2021,06011,Sep,0.06
2022,06011,Sep,1.18
2023,06011,Sep,-9.99
1895,06013,Sep,0.67
1896,06013,Sep,0.48
1897,06013,Sep,0.13
1898,06013,Sep,0.67
1899,06013,Sep,0.06
1900,06013,Sep,0.08
1901,06013,Sep,0.62
1902,06013,Sep,0
1903,06013,Sep,0
1904,06013,Sep,1.08
1905,06013,Sep,0.01
1906,06013,Sep,0.16
1907,06013,Sep,0.05
1908,06013,Sep,0.05
1909,06013,Sep,0.61
1910,06013,Sep,0.16
1911,06013,Sep,0
1912,06013,Sep,0.79
1913,06013,Sep,0
1914,06013,Sep,0.01
1915,06013,Sep,0.01
1916,06013,Sep,0.5
1917,06013,Sep,0.13
1918,06013,Sep,1.08
1919,06013,Sep,0.59
1920,06013,Sep,0.08
1921,06013,Sep,0.12
1922,06013,Sep,0
1923,06013,Sep,0.72
1924,06013,Sep,0
1925,06013,Sep,0.21
1926,06013,Sep,0
1927,06013,Sep,0.01
1928,06013,Sep,0.01
1929,06013,Sep,0
1930,06013,Sep,0.23
1931,06013,Sep,0
1932,06013,Sep,0
1933,06013,Sep,0.04
1934,06013,Sep,0.28
1935,06013,Sep,0.01
1936,06013,Sep,0.03
1937,06013,Sep,0
1938,06013,Sep,0.09
1939,06013,Sep,0.27
1940,06013,Sep,0.21
1941,06013,Sep,0
1942,06013,Sep,0.13
1943,06013,Sep,0
1944,06013,Sep,0
1945,06013,Sep,0
1946,06013,Sep,0.03
1947,06013,Sep,0
1948,06013,Sep,0.04
1949,06013,Sep,0.05
1950,06013,Sep,0.07
1951,06013,Sep,0.05
1952,06013,Sep,0.03
1953,06013,Sep,0
1954,06013,Sep,0
1955,06013,Sep,0.09
1956,06013,Sep,0.46
1957,06013,Sep,0.49
1958,06013,Sep,0.06
1959,06013,Sep,1.07
1960,06013,Sep,0.01
1961,06013,Sep,0.26
1962,06013,Sep,0.06
1963,06013,Sep,0.21
1964,06013,Sep,0
1965,06013,Sep,0
1966,06013,Sep,0.12
1967,06013,Sep,0.03
1968,06013,Sep,0.01
1969,06013,Sep,0.04
1970,06013,Sep,0.02
1971,06013,Sep,0.15
1972,06013,Sep,0.66
1973,06013,Sep,0.23
1974,06013,Sep,0
1975,06013,Sep,0
1976,06013,Sep,0.7
1977,06013,Sep,0.6
1978,06013,Sep,0.3
1979,06013,Sep,0
1980,06013,Sep,0
1981,06013,Sep,0.12
1982,06013,Sep,1.01
1983,06013,Sep,0.71
1984,06013,Sep,0.09
1985,06013,Sep,0.34
1986,06013,Sep,0.87
1987,06013,Sep,0
1988,06013,Sep,0
1989,06013,Sep,1.03
1990,06013,Sep,0.1
1991,06013,Sep,0.02
1992,06013,Sep,0
1993,06013,Sep,0.01
1994,06013,Sep,0.03
1995,06013,Sep,0
1996,06013,Sep,0.01
1997,06013,Sep,0.02
1998,06013,Sep,0.21
1999,06013,Sep,0.1
2000,06013,Sep,0.16
2001,06013,Sep,0.13
2002,06013,Sep,0
2003,06013,Sep,0.01
2004,06013,Sep,0.19
2005,06013,Sep,0.05
2006,06013,Sep,0
2007,06013,Sep,0.12
2008,06013,Sep,0
2009,06013,Sep,0.18
2010,06013,Sep,0.01
2011,06013,Sep,0.01
2012,06013,Sep,0
2013,06013,Sep,0.63
2014,06013,Sep,0.37
2015,06013,Sep,0.04
2016,06013,Sep,0
2017,06013,Sep,0.03
2018,06013,Sep,0
2019,06013,Sep,0.15
2020,06013,Sep,0
2021,06013,Sep,0.03
2022,06013,Sep,0.56
2023,06013,Sep,-9.99
1895,06015,Sep,3.62
1896,06015,Sep,1.43
1897,06015,Sep,2.2
1898,06015,Sep,2.29
1899,06015,Sep,2.03
1900,06015,Sep,0.81
1901,06015,Sep,5.66
1902,06015,Sep,0.75
1903,06015,Sep,0.69
1904,06015,Sep,2.19
1905,06015,Sep,1.94
1906,06015,Sep,2.31
1907,06015,Sep,1.6
1908,06015,Sep,0.74
1909,06015,Sep,2.13
1910,06015,Sep,0.68
1911,06015,Sep,1.84
1912,06015,Sep,5.52
1913,06015,Sep,1.96
1914,06015,Sep,5.52
1915,06015,Sep,0.39
1916,06015,Sep,0.84
1917,06015,Sep,1.49
1918,06015,Sep,1.96
1919,06015,Sep,3.21
1920,06015,Sep,5.26
1921,06015,Sep,1.62
1922,06015,Sep,1.65
1923,06015,Sep,2.6
1924,06015,Sep,1.8
1925,06015,Sep,3.66
1926,06015,Sep,1.17
1927,06015,Sep,2.81
1928,06015,Sep,1.62
1929,06015,Sep,0
1930,06015,Sep,4.16
1931,06015,Sep,1.05
1932,06015,Sep,0
1933,06015,Sep,1.91
1934,06015,Sep,1.67
1935,06015,Sep,1.64
1936,06015,Sep,0.08
1937,06015,Sep,0.65
1938,06015,Sep,1.25
1939,06015,Sep,0.2
1940,06015,Sep,4.11
1941,06015,Sep,2.4
1942,06015,Sep,0.4
1943,06015,Sep,0.22
1944,06015,Sep,1.19
1945,06015,Sep,1.14
1946,06015,Sep,1.06
1947,06015,Sep,0.83
1948,06015,Sep,2.28
1949,06015,Sep,0.8
1950,06015,Sep,1.17
1951,06015,Sep,1.72
1952,06015,Sep,0.5
1953,06015,Sep,0.93
1954,06015,Sep,2.14
1955,06015,Sep,2.63
1956,06015,Sep,0.8
1957,06015,Sep,3.74
1958,06015,Sep,1.73
1959,06015,Sep,4.13
1960,06015,Sep,0.13
1961,06015,Sep,1.43
1962,06015,Sep,1.89
1963,06015,Sep,1.09
1964,06015,Sep,0.19
1965,06015,Sep,0.01
1966,06015,Sep,2.67
1967,06015,Sep,1.24
1968,06015,Sep,1.28
1969,06015,Sep,2.67
1970,06015,Sep,0.4
1971,06015,Sep,5.09
1972,06015,Sep,1.4
1973,06015,Sep,5.25
1974,06015,Sep,0
1975,06015,Sep,0.07
1976,06015,Sep,0.49
1977,06015,Sep,6.38
1978,06015,Sep,6.01
1979,06015,Sep,1.91
1980,06015,Sep,0.32
1981,06015,Sep,3.24
1982,06015,Sep,1.04
1983,06015,Sep,0.85
1984,06015,Sep,0.64
1985,06015,Sep,1.94
1986,06015,Sep,6.35
1987,06015,Sep,0.02
1988,06015,Sep,0.42
1989,06015,Sep,1.38
1990,06015,Sep,0.24
1991,06015,Sep,0.01
1992,06015,Sep,0.64
1993,06015,Sep,0.05
1994,06015,Sep,0.85
1995,06015,Sep,1.07
1996,06015,Sep,2.45
1997,06015,Sep,5.19
1998,06015,Sep,0.36
1999,06015,Sep,0
2000,06015,Sep,1
2001,06015,Sep,0.77
2002,06015,Sep,0.36
2003,06015,Sep,0.7
2004,06015,Sep,0.97
2005,06015,Sep,0.48
2006,06015,Sep,0.38
2007,06015,Sep,0.91
2008,06015,Sep,0.03
2009,06015,Sep,0.6
2010,06015,Sep,2.49
2011,06015,Sep,0.29
2012,06015,Sep,0.02
2013,06015,Sep,5.87
2014,06015,Sep,3.74
2015,06015,Sep,1.05
2016,06015,Sep,0.06
2017,06015,Sep,1.42
2018,06015,Sep,0.24
2019,06015,Sep,4.1
2020,06015,Sep,0.75
2021,06015,Sep,4.06
2022,06015,Sep,0.41
2023,06015,Sep,-9.99
1895,06017,Sep,2.7
1896,06017,Sep,0.93
1897,06017,Sep,0.32
1898,06017,Sep,0.72
1899,06017,Sep,0
1900,06017,Sep,0.67
1901,06017,Sep,2.88
1902,06017,Sep,0
1903,06017,Sep,0.04
1904,06017,Sep,3.91
1905,06017,Sep,0.15
1906,06017,Sep,0.4
1907,06017,Sep,0.02
1908,06017,Sep,0.5
1909,06017,Sep,0.19
1910,06017,Sep,1.54
1911,06017,Sep,0.08
1912,06017,Sep,3.01
1913,06017,Sep,0.03
1914,06017,Sep,0.17
1915,06017,Sep,0.12
1916,06017,Sep,0.67
1917,06017,Sep,0.21
1918,06017,Sep,3.94
1919,06017,Sep,1.33
1920,06017,Sep,0.37
1921,06017,Sep,0.17
1922,06017,Sep,0
1923,06017,Sep,2.62
1924,06017,Sep,0.31
1925,06017,Sep,1.15
1926,06017,Sep,0.02
1927,06017,Sep,0.12
1928,06017,Sep,0.02
1929,06017,Sep,0.06
1930,06017,Sep,0.91
1931,06017,Sep,0.19
1932,06017,Sep,0.08
1933,06017,Sep,0.35
1934,06017,Sep,1.06
1935,06017,Sep,0.01
1936,06017,Sep,0.88
1937,06017,Sep,0.03
1938,06017,Sep,0.4
1939,06017,Sep,2.11
1940,06017,Sep,0.27
1941,06017,Sep,0.31
1942,06017,Sep,0.12
1943,06017,Sep,0
1944,06017,Sep,0.34
1945,06017,Sep,0.09
1946,06017,Sep,0.65
1947,06017,Sep,0.05
1948,06017,Sep,0.09
1949,06017,Sep,0.2
1950,06017,Sep,0.76
1951,06017,Sep,0.03
1952,06017,Sep,0.58
1953,06017,Sep,0.03
1954,06017,Sep,0.04
1955,06017,Sep,0.58
1956,06017,Sep,0.76
1957,06017,Sep,0.73
1958,06017,Sep,0.7
1959,06017,Sep,3.05
1960,06017,Sep,0.2
1961,06017,Sep,0.77
1962,06017,Sep,0.15
1963,06017,Sep,0.95
1964,06017,Sep,0.09
1965,06017,Sep,0.41
1966,06017,Sep,0.17
1967,06017,Sep,0.65
1968,06017,Sep,0.1
1969,06017,Sep,0.24
1970,06017,Sep,0.07
1971,06017,Sep,0.83
1972,06017,Sep,2.31
1973,06017,Sep,0.87
1974,06017,Sep,0
1975,06017,Sep,0.33
1976,06017,Sep,1.67
1977,06017,Sep,0.63
1978,06017,Sep,3.03
1979,06017,Sep,0.04
1980,06017,Sep,0.25
1981,06017,Sep,0.72
1982,06017,Sep,3.98
1983,06017,Sep,1.64
1984,06017,Sep,0.26
1985,06017,Sep,2
1986,06017,Sep,3.13
1987,06017,Sep,0.02
1988,06017,Sep,0.11
1989,06017,Sep,3.3
1990,06017,Sep,0.48
1991,06017,Sep,0.28
1992,06017,Sep,0.17
1993,06017,Sep,0.02
1994,06017,Sep,0.61
1995,06017,Sep,0.01
1996,06017,Sep,0.35
1997,06017,Sep,0.36
1998,06017,Sep,2
1999,06017,Sep,0.16
2000,06017,Sep,1.41
2001,06017,Sep,0.56
2002,06017,Sep,0.05
2003,06017,Sep,0.28
2004,06017,Sep,0.37
2005,06017,Sep,0.73
2006,06017,Sep,0.05
2007,06017,Sep,0.84
2008,06017,Sep,0
2009,06017,Sep,0.1
2010,06017,Sep,0.02
2011,06017,Sep,0.41
2012,06017,Sep,0.17
2013,06017,Sep,1.72
2014,06017,Sep,1.53
2015,06017,Sep,0.11
2016,06017,Sep,0.09
2017,06017,Sep,0.95
2018,06017,Sep,0.02
2019,06017,Sep,1.61
2020,06017,Sep,0.03
2021,06017,Sep,0.4
2022,06017,Sep,1.51
2023,06017,Sep,-9.99
1895,06019,Sep,0.34
1896,06019,Sep,0.42
1897,06019,Sep,0.11
1898,06019,Sep,1.06
1899,06019,Sep,0
1900,06019,Sep,0.32
1901,06019,Sep,1.18
1902,06019,Sep,0
1903,06019,Sep,0.05
1904,06019,Sep,2.01
1905,06019,Sep,0.25
1906,06019,Sep,0.01
1907,06019,Sep,0.04
1908,06019,Sep,0.91
1909,06019,Sep,0.03
1910,06019,Sep,0.98
1911,06019,Sep,0.2
1912,06019,Sep,0.26
1913,06019,Sep,0.06
1914,06019,Sep,0.32
1915,06019,Sep,0.03
1916,06019,Sep,0.72
1917,06019,Sep,0.01
1918,06019,Sep,1.49
1919,06019,Sep,1.35
1920,06019,Sep,0.04
1921,06019,Sep,0.38
1922,06019,Sep,0
1923,06019,Sep,1.33
1924,06019,Sep,0
1925,06019,Sep,0.11
1926,06019,Sep,0
1927,06019,Sep,0.27
1928,06019,Sep,0
1929,06019,Sep,0.29
1930,06019,Sep,0.5
1931,06019,Sep,0.19
1932,06019,Sep,0.27
1933,06019,Sep,0
1934,06019,Sep,0.18
1935,06019,Sep,0.1
1936,06019,Sep,0.02
1937,06019,Sep,0.01
1938,06019,Sep,0.54
1939,06019,Sep,1.09
1940,06019,Sep,0.02
1941,06019,Sep,0.02
1942,06019,Sep,0.07
1943,06019,Sep,0.17
1944,06019,Sep,0.05
1945,06019,Sep,0.19
1946,06019,Sep,0.09
1947,06019,Sep,0.3
1948,06019,Sep,0.01
1949,06019,Sep,0.03
1950,06019,Sep,0.37
1951,06019,Sep,0.01
1952,06019,Sep,0.5
1953,06019,Sep,0.01
1954,06019,Sep,0.05
1955,06019,Sep,0.12
1956,06019,Sep,0.09
1957,06019,Sep,0.38
1958,06019,Sep,1.25
1959,06019,Sep,1.54
1960,06019,Sep,0.09
1961,06019,Sep,0.29
1962,06019,Sep,0.25
1963,06019,Sep,0.6
1964,06019,Sep,0.31
1965,06019,Sep,0.13
1966,06019,Sep,0.17
1967,06019,Sep,0.65
1968,06019,Sep,0
1969,06019,Sep,0.22
1970,06019,Sep,0
1971,06019,Sep,0.21
1972,06019,Sep,0.7
1973,06019,Sep,0
1974,06019,Sep,0
1975,06019,Sep,0.46
1976,06019,Sep,2
1977,06019,Sep,0.05
1978,06019,Sep,1.9
1979,06019,Sep,0.17
1980,06019,Sep,0.07
1981,06019,Sep,0.1
1982,06019,Sep,2.05
1983,06019,Sep,1.14
1984,06019,Sep,0.13
1985,06019,Sep,0.75
1986,06019,Sep,0.94
1987,06019,Sep,0.03
1988,06019,Sep,0.3
1989,06019,Sep,1.66
1990,06019,Sep,0.53
1991,06019,Sep,0.18
1992,06019,Sep,0.07
1993,06019,Sep,0
1994,06019,Sep,1.15
1995,06019,Sep,0.01
1996,06019,Sep,0.01
1997,06019,Sep,0.31
1998,06019,Sep,0.91
1999,06019,Sep,0.18
2000,06019,Sep,0.23
2001,06019,Sep,0.13
2002,06019,Sep,0.09
2003,06019,Sep,0.09
2004,06019,Sep,0.05
2005,06019,Sep,0.42
2006,06019,Sep,0
2007,06019,Sep,0.41
2008,06019,Sep,0.04
2009,06019,Sep,0.05
2010,06019,Sep,0
2011,06019,Sep,0.15
2012,06019,Sep,0.01
2013,06019,Sep,0.16
2014,06019,Sep,0.32
2015,06019,Sep,0.16
2016,06019,Sep,0.07
2017,06019,Sep,0.45
2018,06019,Sep,0.02
2019,06019,Sep,0.01
2020,06019,Sep,0
2021,06019,Sep,0.03
2022,06019,Sep,0.78
2023,06019,Sep,-9.99
1895,06021,Sep,1.57
1896,06021,Sep,0.49
1897,06021,Sep,0.27
1898,06021,Sep,0.57
1899,06021,Sep,0.33
1900,06021,Sep,0.16
1901,06021,Sep,1.26
1902,06021,Sep,0
1903,06021,Sep,0.02
1904,06021,Sep,1.89
1905,06021,Sep,0.02
1906,06021,Sep,0.37
1907,06021,Sep,0.02
1908,06021,Sep,0.08
1909,06021,Sep,0.75
1910,06021,Sep,0.53
1911,06021,Sep,0.36
1912,06021,Sep,1.95
1913,06021,Sep,0
1914,06021,Sep,0.01
1915,06021,Sep,0
1916,06021,Sep,0.32
1917,06021,Sep,0.49
1918,06021,Sep,1.89
1919,06021,Sep,0.91
1920,06021,Sep,0.06
1921,06021,Sep,0.04
1922,06021,Sep,0
1923,06021,Sep,1.69
1924,06021,Sep,0.01
1925,06021,Sep,1.16
1926,06021,Sep,0.01
1927,06021,Sep,0.01
1928,06021,Sep,0.01
1929,06021,Sep,0
1930,06021,Sep,0.78
1931,06021,Sep,0.3
1932,06021,Sep,0
1933,06021,Sep,0.03
1934,06021,Sep,0.02
1935,06021,Sep,0.3
1936,06021,Sep,0.48
1937,06021,Sep,0.01
1938,06021,Sep,0.72
1939,06021,Sep,0.7
1940,06021,Sep,0.37
1941,06021,Sep,0.02
1942,06021,Sep,0.37
1943,06021,Sep,0
1944,06021,Sep,0
1945,06021,Sep,0
1946,06021,Sep,0.08
1947,06021,Sep,0
1948,06021,Sep,0.67
1949,06021,Sep,0.01
1950,06021,Sep,0.29
1951,06021,Sep,0.02
1952,06021,Sep,0.01
1953,06021,Sep,0
1954,06021,Sep,0.1
1955,06021,Sep,0.21
1956,06021,Sep,0.34
1957,06021,Sep,1.84
1958,06021,Sep,0.11
1959,06021,Sep,1.74
1960,06021,Sep,0.03
1961,06021,Sep,0.64
1962,06021,Sep,0.38
1963,06021,Sep,0.03
1964,06021,Sep,0.59
1965,06021,Sep,0.01
1966,06021,Sep,0.26
1967,06021,Sep,0.14
1968,06021,Sep,0.02
1969,06021,Sep,0.01
1970,06021,Sep,0
1971,06021,Sep,0.16
1972,06021,Sep,0.66
1973,06021,Sep,0.23
1974,06021,Sep,0
1975,06021,Sep,0.02
1976,06021,Sep,0.63
1977,06021,Sep,0.84
1978,06021,Sep,1.01
1979,06021,Sep,0.46
1980,06021,Sep,0.2
1981,06021,Sep,0.77
1982,06021,Sep,1.06
1983,06021,Sep,0.59
1984,06021,Sep,0.22
1985,06021,Sep,1.37
1986,06021,Sep,0.69
1987,06021,Sep,0.02
1988,06021,Sep,0
1989,06021,Sep,1.93
1990,06021,Sep,0.26
1991,06021,Sep,0
1992,06021,Sep,0
1993,06021,Sep,0
1994,06021,Sep,0.02
1995,06021,Sep,0
1996,06021,Sep,0.2
1997,06021,Sep,0.32
1998,06021,Sep,0.12
1999,06021,Sep,0
2000,06021,Sep,0.48
2001,06021,Sep,0.58
2002,06021,Sep,0.01
2003,06021,Sep,0.08
2004,06021,Sep,0.03
2005,06021,Sep,0.11
2006,06021,Sep,0
2007,06021,Sep,0.46
2008,06021,Sep,0.05
2009,06021,Sep,0.12
2010,06021,Sep,0.43
2011,06021,Sep,0.06
2012,06021,Sep,0
2013,06021,Sep,1.23
2014,06021,Sep,1.12
2015,06021,Sep,0.23
2016,06021,Sep,0
2017,06021,Sep,0.07
2018,06021,Sep,0.03
2019,06021,Sep,0.38
2020,06021,Sep,0
2021,06021,Sep,0.18
2022,06021,Sep,1.71
2023,06021,Sep,-9.99
1895,06023,Sep,2.59
1896,06023,Sep,0.79
1897,06023,Sep,0.87
1898,06023,Sep,2.02
1899,06023,Sep,0.94
1900,06023,Sep,0.41
1901,06023,Sep,3.76
